feature SRR28380565 SRR28380566 SRR28380568 SRR28380570 SRR28380572 SRR28380573 SRR28380580 SRR28380582 SRR28380584 SRR28380586 SRR28380588 SRR28380589
ENSG00000293613 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293614 0 0 0 0 0 0 0 2 3 0 0 2
ENSG00000293615 263 383 161 558 228 302 243 116 432 211 90 104
ENSG00000293616 1946 2885 2197 5329 6285 4189 3702 4453 3893 1323 1271 773
ENSG00000293618 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293619 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293621 45 31 25 17 27 28 29 29 35 31 34 35
ENSG00000293623 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293624 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293625 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293626 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293627 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293628 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293629 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293630 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293636 0 1 0 0 0 0 0 2 0 0 1 0
ENSG00000293642 1 0 0 0 2 0 0 0 0 0 0 0
ENSG00000293643 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293644 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293645 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293647 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293648 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293650 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293651 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293652 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293653 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293654 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293655 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293656 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293657 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293659 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293660 0 0 0 0 0 0 0 1 0 1 0 0
ENSG00000293661 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293662 0 0 0 3 2 1 0 0 0 2 0 0
ENSG00000293663 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293664 2 8 10 11 5 2 3 2 5 10 0 8
ENSG00000293667 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293668 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293669 522 706 1099 944 1027 855 472 1023 598 598 389 593
ENSG00000293670 226 217 425 403 248 246 136 180 327 354 204 171
ENSG00000293671 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293672 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293673 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293674 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293676 2 7 4 2 7 4 1 9 3 4 6 1
ENSG00000293677 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293678 1 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293679 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293680 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293681 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293682 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293683 0 0 2 0 1 1 0 0 0 0 0 1
ENSG00000293684 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293685 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293686 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293687 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293688 0 0 0 0 0 1 0 1 1 0 0 0
ENSG00000293689 71 130 106 59 31 24 32 102 203 345 44 1808
ENSG00000293690 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293691 90 184 137 114 29 42 565 149 1886 365 101 2448
ENSG00000293692 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293693 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293694 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293695 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293696 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293697 1 4 1 5 1 4 3 5 1 2 1 1
ENSG00000293698 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293699 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293700 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293701 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293702 0 3 0 0 1 0 1 1 0 0 0 0
ENSG00000293703 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293704 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293705 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293706 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293707 7 30 13 35 13 15 13 17 11 10 8 7
ENSG00000293708 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293709 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293710 0 1 0 0 0 0 0 0 0 0 0 0
ENSG00000293711 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293712 2 15 11 8 18 7 16 11 12 8 17 2
ENSG00000293713 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293714 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293715 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293716 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293717 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293718 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293719 1 0 0 0 2 0 0 4 0 5 1 1
ENSG00000293720 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293721 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293723 0 0 0 0 0 0 0 1 0 0 0 0
ENSG00000293724 0 0 0 0 0 0 1 0 0 0 0 0
ENSG00000293725 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293726 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293727 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293728 0 1 0 0 0 0 0 0 0 1 0 0
ENSG00000293729 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293730 0 0 0 0 0 0 0 0 1 1 0 0
ENSG00000293731 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293732 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293733 0 4 0 4 0 2 0 1 1 5 0 1
ENSG00000293734 0 0 1 0 0 0 0 0 0 0 0 0
ENSG00000293735 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293736 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293737 0 0 1 0 0 0 0 0 0 0 0 0
ENSG00000293738 0 5 0 0 0 0 0 2 0 0 2 1
ENSG00000293739 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293740 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293741 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293742 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293743 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293744 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293745 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293746 1 6 14 9 15 7 8 11 10 5 2 8
ENSG00000293747 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293748 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293749 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293750 3 4 0 23 2 1 0 0 1 0 1 2
ENSG00000293751 1 4 5 9 10 4 5 9 0 0 0 2
ENSG00000293752 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293753 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293754 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293755 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293756 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293757 0 1 0 0 0 0 0 2 0 0 0 0
ENSG00000293758 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293759 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293760 10 8 5 10 8 8 5 10 7 11 6 14
ENSG00000293761 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293762 0 0 0 0 0 0 0 0 0 1 0 0
ENSG00000293763 0 0 0 1 0 0 0 0 0 1 0 0
ENSG00000293764 7 1 5 7 3 3 3 9 4 5 3 4
ENSG00000293765 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293766 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293767 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293768 0 1 0 0 0 0 0 0 0 0 0 0
ENSG00000293769 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293770 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293771 0 0 0 0 0 0 0 6 0 0 0 0
ENSG00000293772 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293773 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293774 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293775 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293776 0 0 0 0 0 0 0 0 1 0 0 0
ENSG00000293777 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293778 0 0 0 0 1 0 1 2 2 0 0 0
ENSG00000293779 7 17 24 5 17 8 5 23 7 9 12 3
ENSG00000293780 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293781 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293782 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293783 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293784 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293785 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293786 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293787 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293788 1 0 2 1 1 0 0 0 0 0 0 0
ENSG00000293789 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293790 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293791 18 62 69 37 36 38 40 74 37 11 23 11
ENSG00000293792 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293793 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293794 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293795 0 0 0 2 0 0 0 0 0 0 0 0
ENSG00000293796 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293797 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293798 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293799 0 0 2 0 0 0 0 0 0 1 0 4
ENSG00000293800 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293801 0 0 7 1 0 0 2 4 2 0 1 0
ENSG00000293802 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293803 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293804 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293805 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293806 0 0 0 0 1 0 0 0 0 0 0 0
ENSG00000293807 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293808 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293809 2 1 1 0 2 4 3 2 7 1 0 2
ENSG00000293810 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293811 0 0 0 0 0 0 0 1 0 0 0 0
ENSG00000293812 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293813 0 0 1 0 0 0 0 0 1 0 0 0
ENSG00000293814 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293815 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293816 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293817 72 83 63 37 48 24 26 84 38 34 65 12
ENSG00000293818 0 1 0 0 0 0 0 0 0 0 1 2
ENSG00000293819 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293820 0 1 1 0 2 0 1 2 1 2 0 1
ENSG00000293821 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293822 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293823 0 1 0 0 0 0 0 0 0 0 0 0
ENSG00000293824 1 0 0 1 0 0 1 1 0 0 0 0
ENSG00000293825 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293826 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293827 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293828 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293829 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293830 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293831 33 31 38 39 35 56 26 77 38 27 25 15
ENSG00000293832 2 4 18 12 2 3 0 8 8 4 7 1
ENSG00000293833 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293834 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293835 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293836 0 0 0 1 0 0 0 0 0 0 0 0
ENSG00000293837 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293838 0 1 0 0 0 0 0 0 1 0 0 0
ENSG00000293839 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293840 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293841 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293842 0 0 0 0 0 0 0 0 0 0 0 1
ENSG00000293843 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293844 0 0 0 0 0 0 1 0 0 0 0 0
ENSG00000293845 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293846 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293847 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293848 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293849 0 0 1 0 0 0 0 0 0 0 0 0
ENSG00000293850 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293851 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293852 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293853 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293854 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293855 1 7 2 3 1 4 0 1 1 3 1 0
ENSG00000293856 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293857 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293858 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293859 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293860 0 0 0 0 1 0 0 0 0 0 0 1
ENSG00000293861 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293862 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293863 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293864 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293865 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293866 0 0 0 0 1 0 0 0 0 0 0 0
ENSG00000293867 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293868 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293869 0 0 0 0 0 0 0 0 1 0 0 0
ENSG00000293870 9 4 6 6 7 2 3 2 6 10 4 2
ENSG00000293871 0 0 0 1 1 0 0 2 0 0 0 0
ENSG00000293872 0 0 0 0 0 0 0 1 0 0 0 0
ENSG00000293873 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293874 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293875 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293876 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293877 5 0 0 5 3 3 6 9 6 0 0 4
ENSG00000293878 0 1 1 2 4 0 9 2 0 4 5 15
ENSG00000293879 1 2 10 3 1 1 0 0 3 2 4 1
ENSG00000293880 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293881 0 0 1 0 0 0 0 0 0 0 0 0
ENSG00000293882 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293883 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293884 0 0 0 0 0 0 0 0 0 1 0 0
ENSG00000293885 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293886 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293887 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293888 3 1 4 1 0 4 0 10 0 3 1 1
ENSG00000293889 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293890 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293891 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293892 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293893 3 11 11 10 2 2 3 3 5 2 2 2
ENSG00000293894 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293895 1 2 1 1 2 0 0 3 3 5 0 2
ENSG00000293896 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293897 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293898 0 0 0 1 0 0 0 0 0 0 0 0
ENSG00000293899 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293900 0 0 0 0 0 0 0 1 0 0 0 0
ENSG00000293901 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293902 7 26 11 15 8 7 10 13 1 3 8 0
ENSG00000293903 0 0 1 0 1 0 0 0 0 0 0 0
ENSG00000293904 29 17 14 18 14 19 26 15 35 26 19 25
ENSG00000293905 0 0 0 0 0 0 0 1 0 0 0 0
ENSG00000293906 0 0 2 1 1 1 1 2 0 3 0 0
ENSG00000293907 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293908 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293909 28 13 7 53 50 34 22 13 30 30 8 8
ENSG00000293910 0 2 0 0 0 0 0 0 0 0 0 0
ENSG00000293911 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293912 0 0 0 1 0 0 0 0 1 1 0 1
ENSG00000293913 1 21 11 13 46 12 7 27 7 4 7 3
ENSG00000293914 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293915 0 0 1 0 2 0 1 0 0 0 0 0
ENSG00000293916 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293917 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293918 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293919 40 7 11 23 10 24 0 9 12 10 6 38
ENSG00000293920 0 0 4 4 0 2 0 1 0 0 0 0
ENSG00000293921 0 0 0 0 0 0 0 0 0 0 1 0
ENSG00000293922 0 0 0 0 0 0 1 2 1 0 0 2
ENSG00000293923 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293924 2 0 0 0 0 1 0 0 0 0 0 0
ENSG00000293925 3 0 0 0 0 0 2 3 1 3 0 2
ENSG00000293926 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293927 0 0 0 0 0 0 0 0 0 0 1 0
ENSG00000293928 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293929 0 0 0 0 0 0 0 0 0 0 0 1
ENSG00000293930 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293931 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293932 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293933 1 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293934 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293935 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293936 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293937 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293938 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293939 0 0 0 0 0 0 0 0 0 0 0 1
ENSG00000293940 0 0 0 0 0 0 0 1 0 0 0 0
ENSG00000293941 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293942 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293943 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293944 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293945 5 6 16 15 10 8 8 14 8 5 5 8
ENSG00000293946 10 1 14 19 16 1 3 25 18 28 23 27
ENSG00000293947 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293948 34 65 50 109 131 59 65 164 60 35 35 12
ENSG00000293949 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293950 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293951 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293952 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293953 12 13 21 13 8 9 16 14 10 15 13 15
ENSG00000293954 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293955 0 4 0 0 0 0 0 1 1 0 0 0
ENSG00000293956 2 0 1 5 0 3 5 3 4 8 3 2
ENSG00000293957 3 4 5 8 3 5 13 4 5 6 4 4
ENSG00000293958 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293959 10 71 40 24 13 15 14 58 29 36 24 26
ENSG00000293960 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293961 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293962 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293963 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293964 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293965 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293966 0 2 1 1 0 0 1 0 0 0 0 0
ENSG00000293967 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293968 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293969 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293970 0 3 0 1 2 0 1 2 1 0 0 1
ENSG00000293971 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293972 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293973 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293974 0 1 1 0 0 1 0 2 0 0 0 1
ENSG00000293975 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293976 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293977 0 0 0 2 0 0 0 0 0 0 0 0
ENSG00000293978 0 3 0 5 2 5 0 8 5 2 0 2
ENSG00000293979 0 0 0 0 0 0 1 0 0 0 0 0
ENSG00000293980 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293981 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293982 0 0 0 1 0 0 0 4 0 0 0 0
ENSG00000293983 0 5 0 1 0 0 0 1 0 0 0 0
ENSG00000293984 2 0 0 0 0 0 2 0 0 1 0 0
ENSG00000293985 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293986 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293987 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293988 1 0 3 4 0 2 0 4 0 0 2 2
ENSG00000293989 0 1 0 0 1 0 0 0 0 0 0 0
ENSG00000293990 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293991 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293992 14 15 43 28 13 9 2 28 15 15 10 6
ENSG00000293993 0 1 0 0 0 1 0 0 0 0 2 0
ENSG00000293994 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293995 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293996 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293997 0 0 0 0 0 0 0 1 2 0 0 0
ENSG00000293998 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000293999 0 0 2 8 2 3 1 4 10 3 4 9
ENSG00000294000 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294001 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294002 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294003 0 0 3 1 0 0 0 0 1 0 4 0
ENSG00000294004 0 0 0 0 1 0 0 0 0 0 0 1
ENSG00000294005 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294006 6 8 7 4 3 2 4 6 1 2 7 1
ENSG00000294007 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294008 12 13 15 14 4 6 3 7 16 17 6 10
ENSG00000294009 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294010 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294011 0 0 0 0 0 0 0 0 0 1 0 0
ENSG00000294012 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294013 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294014 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294015 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294016 0 1 4 0 0 2 0 1 0 2 0 0
ENSG00000294017 0 0 0 0 0 0 0 0 0 1 1 0
ENSG00000294018 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294019 0 0 0 0 0 1 0 0 0 0 0 0
ENSG00000294020 88 80 54 54 40 43 83 107 87 106 95 142
ENSG00000294021 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294022 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294023 0 0 0 0 0 0 0 0 1 0 0 0
ENSG00000294024 8 8 10 6 10 14 10 24 17 17 13 11
ENSG00000294025 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294026 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294027 0 0 0 0 0 0 0 0 0 0 3 0
ENSG00000294028 0 0 0 1 0 0 0 0 0 0 0 0
ENSG00000294029 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294030 12 25 10 33 16 30 20 26 19 18 15 44
ENSG00000294031 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294032 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294033 0 0 0 0 1 0 0 0 0 0 0 0
ENSG00000294034 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294035 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294036 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294037 0 0 0 0 0 0 1 0 0 0 0 0
ENSG00000294039 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294040 0 0 0 2 0 0 0 0 0 2 0 0
ENSG00000294041 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294042 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294043 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294044 2 2 0 0 1 1 1 1 7 3 1 1
ENSG00000294045 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294046 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294047 4 0 0 0 3 0 2 0 3 3 0 0
ENSG00000294048 0 19 15 9 11 15 3 21 1 5 0 1
ENSG00000294049 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294050 21 26 26 77 29 40 24 64 59 51 38 81
ENSG00000294051 0 0 0 0 0 0 0 0 2 0 0 0
ENSG00000294052 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000294053 8 12 6 7 3 5 6 11 7 5 1 1
ENSG00000294054 0 0 0 0 0 0 0 0 0 0 0 0
